Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Profession_Encoded
808476,36,1,0,0,0,1,13,47
1507746,47,2,1,0,0,2,13,48
2735428,72,20,0,0,0,6,14,24
8196352,36,19,0,0,1,13,14,48
6586224,40,15,0,2,0,10,13,10
2060668,67,8,0,0,1,3,13,46
955441,79,19,0,0,1,13,12,5
6235492,68,6,0,1,0,6,12,36
978225,72,0,0,0,1,0,13,35
2319807,79,20,0,0,0,9,10,48
7208184,44,13,0,0,1,11,12,42
1216848,60,9,0,0,0,9,12,42
1872336,28,3,0,0,1,3,12,35
7312632,53,8,0,0,0,8,12,11
3620859,74,12,0,0,0,12,10,45
7922894,22,9,0,0,1,8,11,17
9490792,32,11,0,0,1,4,11,16
6681037,56,15,0,0,0,13,12,20
1278713,31,14,0,0,0,13,13,48
2822951,45,8,0,0,1,8,14,28
1444947,68,0,0,0,1,0,14,49
3578378,41,9,0,0,1,9,10,32
6368227,34,20,0,0,0,4,14,34
46750,33,13,0,0,1,10,11,20
4966204,75,5,1,0,0,5,12,30
16890,21,8,1,0,0,7,13,27
3486482,28,15,0,0,1,10,10,35
5456157,31,14,0,0,0,9,14,15
9904072,39,5,0,0,0,5,10,45
1537256,29,5,0,0,1,5,14,47
6098816,64,10,0,0,0,8,10,49
7673823,63,15,1,0,0,11,14,46
9959440,78,17,0,0,1,9,13,34
2730986,35,10,0,0,0,4,14,15
3780397,28,18,0,0,1,8,12,15
1369446,59,3,0,0,0,3,11,0
4778152,42,13,0,0,0,3,12,50
5254805,59,3,0,0,1,3,12,17
7023630,22,10,1,0,0,4,11,29
4691275,56,6,1,0,0,6,13,9
1312362,25,7,1,0,0,7,13,42
1818095,30,1,1,0,0,1,11,9
8189154,62,13,0,0,1,12,12,46
3741722,38,19,0,0,0,10,13,42
1114427,73,9,0,0,1,9,13,36
1131868,46,10,0,0,0,10,12,2
2487959,48,20,0,0,0,5,10,20
5633671,63,4,1,0,0,3,11,1
1578743,34,6,0,0,1,3,10,16
759604,26,18,0,0,0,10,11,12
7021605,31,14,0,0,0,8,10,40
8305013,45,0,0,0,0,0,11,43
5665341,78,5,1,0,0,5,10,6
4977653,54,17,0,0,1,13,11,19
1363933,45,14,0,0,1,4,10,26
1470013,76,13,0,2,0,4,11,45
1343772,76,20,0,0,0,10,12,16
2310149,35,9,0,0,0,9,11,25
4432283,61,5,0,0,0,5,10,33
5152202,78,10,0,0,0,10,12,22
2652378,66,5,0,0,0,5,14,36
6997215,39,9,0,2,0,4,14,48
3102669,26,0,0,0,0,0,12,24
6661278,46,0,0,0,1,0,14,4
4613553,27,13,0,2,0,13,10,30
2871831,38,14,0,0,0,11,13,32
4581003,33,14,0,0,0,4,13,32
2570620,53,11,0,0,0,10,11,15
2297128,30,6,0,0,1,6,13,42
1503033,72,19,1,0,0,3,12,4
9548385,79,13,0,0,1,6,11,29
803487,50,14,0,0,0,6,14,37
9450206,53,1,0,0,0,1,11,11
700444,24,0,0,0,0,0,11,11
9518187,69,9,1,0,0,3,11,37
7759112,46,16,0,0,0,3,13,36
6412600,56,14,0,0,0,9,10,29
1803983,31,7,0,0,0,7,14,19
752752,76,3,0,0,0,3,12,14
5966514,69,10,0,0,0,5,14,21
356557,36,10,0,0,1,5,12,39
1556371,39,11,0,0,0,8,13,45
4359597,51,0,1,0,0,0,13,34
1067890,41,14,0,0,1,3,12,25
553772,38,19,0,0,1,9,14,17
3423478,76,9,0,0,0,4,10,42
4867597,78,20,0,0,0,4,12,30
96503,40,13,0,0,0,3,14,1
4901588,35,18,0,0,1,9,13,47
2226077,48,16,0,0,0,13,13,22
3635824,56,8,0,0,0,8,13,2
9686076,51,12,0,0,0,9,11,29
5203541,30,17,0,0,0,8,13,14
3361391,48,0,0,0,0,0,14,3
1526409,79,13,1,0,0,11,10,28
9053211,70,10,0,0,0,8,13,19
6094306,37,7,0,0,0,7,12,42
98356,50,4,0,0,1,4,13,3
2786844,40,8,0,0,0,5,13,21
9280298,51,3,0,0,0,3,10,33
6360884,65,8,0,0,1,5,11,36
5499771,79,11,0,0,0,10,11,14
1045513,40,2,0,1,0,2,14,11
1509614,25,0,1,0,1,0,13,32
1695214,44,9,0,0,1,8,10,31
8036306,63,19,0,0,0,3,14,41
3413189,60,1,0,0,0,1,13,23
3318935,57,16,0,0,0,4,10,6
9682003,79,13,0,0,0,9,11,42
3734522,47,1,0,0,0,1,10,24
990424,30,18,0,0,0,13,10,26
9222108,78,9,0,0,0,9,12,47
12608,64,19,0,1,0,5,11,14
499664,59,17,0,0,0,12,12,21
7732113,34,6,0,0,0,6,14,35
915146,50,4,0,2,0,4,13,17
4012270,39,7,0,0,1,7,10,15
2034897,38,20,0,0,0,9,12,1
1642042,44,9,0,0,0,9,11,6
1072487,27,7,0,0,0,7,11,29
793931,47,19,0,0,0,12,10,6
3040483,33,7,0,0,1,7,11,37
1123521,65,7,0,0,0,7,14,33
1538951,73,9,0,0,1,9,10,2
271512,54,5,0,2,1,5,14,22
5856930,36,19,1,0,1,11,10,23
3160585,42,10,0,0,0,8,10,16
133768,50,20,0,0,0,10,12,33
5975282,74,15,0,0,1,4,14,26
3039863,49,7,0,0,0,7,12,38
4329352,26,3,0,0,0,3,12,45
6105859,44,18,0,0,0,10,14,22
1847385,25,0,0,2,0,0,11,16
1066119,69,16,0,0,1,12,11,40
9820355,62,8,0,0,0,8,10,39
6738155,29,3,0,0,0,3,13,42
1780484,24,10,0,0,0,5,13,4
4733565,41,19,0,0,0,8,13,11
6117194,23,9,0,0,1,9,14,12
4763378,70,6,0,0,1,6,14,45
2157311,78,14,0,0,0,6,12,20
3115639,35,14,0,0,1,14,10,40
1415212,67,20,0,0,1,3,13,39
9260693,56,8,1,0,1,7,10,40
8973665,74,19,0,0,0,13,10,45
229800,22,1,0,0,0,1,10,48
4767051,62,14,0,0,1,13,11,25
4578167,35,10,0,0,0,10,13,1
9739506,38,19,0,0,0,13,12,28
4297196,37,4,1,0,1,4,11,48
2844373,28,3,0,0,0,3,11,45
204151,66,0,0,0,0,0,13,31
870857,53,17,0,0,1,10,10,12
389819,29,3,1,0,0,3,14,8
3080629,66,18,1,0,0,6,12,34
6552503,21,15,1,0,1,3,11,22
1906089,27,14,0,0,0,5,13,42
5578288,38,8,0,0,0,8,13,45
4416947,30,19,0,0,1,9,13,25
1514602,71,6,0,0,0,6,13,36
8390146,74,18,0,0,0,8,13,36
2162328,52,7,0,0,0,7,12,46
8793461,53,18,0,0,0,8,10,3
1810939,67,15,0,0,0,4,13,47
3851552,41,14,0,0,0,6,10,22
9013930,25,5,0,0,0,5,10,25
6332286,56,19,0,0,1,10,14,9
6940796,46,17,0,0,0,9,11,16
3632441,66,2,0,0,1,2,13,43
3360585,30,14,0,0,0,14,14,9
902071,63,4,0,0,0,4,12,27
2282442,47,4,0,0,1,4,13,44
3722050,73,12,0,0,0,11,13,23
8430425,29,4,1,0,1,4,12,18
6269050,40,10,0,0,0,7,14,49
8433425,63,13,1,0,0,6,10,9
9734841,78,12,0,2,0,4,14,26
1598040,28,9,0,0,0,4,13,45
2699320,27,1,0,0,0,1,10,0
6712876,51,17,0,0,1,3,14,29
915352,22,13,1,0,0,8,13,42
4073081,33,15,0,0,1,13,13,27
6563024,34,2,0,0,0,2,13,39
4110405,22,4,0,0,1,4,10,33
1464687,23,12,0,0,1,12,13,12
1810800,68,1,0,0,0,1,14,18
746609,21,1,0,0,0,1,13,40
6648387,54,14,0,0,0,7,12,18
7220808,71,1,0,0,0,1,10,21
8182419,22,6,0,0,0,6,11,15
927040,72,0,0,2,1,0,13,13
5021477,60,4,0,0,0,4,10,27
3135789,75,1,0,0,1,1,11,24
1216848,60,9,0,0,0,9,12,42
7441117,51,4,0,0,0,4,13,14
8757417,69,5,0,0,1,5,10,43
3971141,67,16,0,0,0,13,13,8
4277458,41,8,0,0,0,8,11,30
6907195,55,5,0,2,0,3,10,0
5545217,52,12,1,0,0,9,13,28
248099,56,9,0,0,0,7,12,0
7533165,27,19,0,0,1,8,12,15
4642438,55,13,0,0,0,13,14,8
6834194,67,19,0,0,1,4,12,36
700444,24,0,0,0,0,0,11,11
8615453,67,18,0,0,1,11,14,33
1678997,47,20,0,0,0,12,13,30
555482,32,12,0,0,0,9,11,18
9845816,31,20,0,0,0,14,11,33
3160585,42,10,0,0,0,8,10,16
2462318,26,1,0,0,0,1,11,41
600473,24,11,0,0,0,6,14,16
3802714,71,16,0,0,0,8,13,4
2926190,71,0,0,0,0,0,14,14
1638680,27,11,0,1,0,10,12,43
6128207,43,5,0,2,0,5,14,43
7751529,71,17,0,0,0,3,10,12
8453618,47,4,0,0,0,4,12,11
7331180,56,5,0,0,0,4,14,22
9772862,74,0,0,0,0,0,14,27
1362373,21,0,0,0,0,0,10,37
4688921,21,10,0,0,0,3,11,30
5856938,22,7,0,0,0,6,10,2
8768562,67,13,1,0,0,4,10,46
6804648,74,11,1,0,1,5,10,21
6547688,27,5,0,0,1,4,12,46
7110801,21,20,0,0,1,9,11,31
1742621,75,17,1,0,1,3,12,17
4074704,50,19,0,0,1,14,13,32
2552262,66,6,0,0,0,6,14,34
3492662,66,7,0,0,1,7,13,28
9294545,35,4,0,0,0,4,13,16
2364798,68,5,0,0,0,5,10,4
5666785,42,7,0,0,0,7,12,42
3160585,42,10,0,0,0,8,10,16
1435004,50,2,0,0,1,2,14,31
790606,32,8,0,1,1,8,12,38
8881506,65,3,0,0,0,3,14,5
4536448,43,18,0,1,0,6,14,1
423074,54,16,0,0,0,14,11,4
9279566,45,14,0,0,1,7,12,30
7079992,41,7,0,0,0,6,10,24
1072440,29,15,0,0,0,6,12,22
5437277,49,20,0,0,0,13,12,31
1171428,45,11,0,0,1,5,11,43
3290138,36,13,0,0,0,8,12,34
2810048,79,7,0,0,0,7,13,6
1797876,76,20,0,1,0,11,14,23
424512,60,16,0,0,0,5,11,49
2844373,28,3,0,0,0,3,11,45
1662818,64,18,0,0,0,9,11,35
601404,47,20,0,0,0,8,10,44
3984625,33,0,0,0,1,0,11,20
3781553,56,16,0,0,0,11,14,32
1780484,24,10,0,0,0,5,13,4
1576088,37,13,0,0,1,7,12,20
4392149,59,11,0,0,0,10,13,50
2808193,58,17,0,0,0,10,11,36
5839084,35,20,0,0,1,10,10,50
927736,79,11,0,0,1,7,11,34
5489333,45,14,0,0,0,12,14,8
4722919,27,20,0,0,0,3,10,32
2979441,44,7,1,0,1,7,12,13
1857595,26,19,0,0,0,12,13,37
9829613,47,17,0,0,0,12,13,18
1765870,39,11,0,2,0,11,10,28
6998033,37,20,0,0,1,8,14,18
1303701,34,20,0,0,0,3,13,45
3318035,55,4,0,0,1,4,13,8
2780996,72,4,0,0,0,4,12,43
2204194,32,17,0,0,0,7,10,20
7243585,57,15,0,0,1,9,11,24
428454,53,18,0,0,0,9,13,0
1067890,41,14,0,0,1,3,12,25
4888019,73,14,0,0,0,11,10,46
1827312,59,7,1,0,0,7,12,23
316356,57,10,0,0,0,10,13,26
1882143,45,19,0,0,1,4,14,5
6997997,23,17,0,0,0,5,12,48
3338595,23,15,0,0,0,4,10,30
2341718,49,20,0,0,0,11,10,33
8295121,50,11,0,0,0,5,11,46
3677197,38,14,0,0,0,11,10,7
2158013,21,6,0,2,1,6,10,32
250968,60,7,0,0,0,4,14,33
7065702,42,20,0,0,0,9,14,20
4428363,46,11,0,0,0,11,10,4
4104566,73,11,1,0,1,11,11,48
5746660,61,14,0,0,0,13,11,22
4382706,38,11,0,0,1,10,12,39
3371958,23,15,0,0,0,4,12,18
2397672,70,6,0,0,0,6,11,9
2503612,25,18,0,0,0,6,11,31
978225,72,0,0,0,1,0,13,35
1606109,42,3,0,0,0,3,13,6
4283018,74,13,0,0,0,3,13,33
1827312,59,7,1,0,0,7,12,23
5875578,54,4,0,0,1,4,14,40
7878347,68,6,0,0,0,6,10,19
8589490,32,10,0,0,0,10,10,43
6633885,59,4,0,0,0,4,10,1
3371958,23,15,0,0,0,4,12,18
7552857,35,15,0,0,0,7,10,18
5128999,53,12,0,0,0,12,10,49
248099,56,9,0,0,0,7,12,0
890671,67,2,0,0,0,2,11,1
3837133,32,3,0,0,0,3,11,45
1678997,47,20,0,0,0,12,13,30
622010,65,8,0,0,0,8,13,11
9119840,72,0,0,0,1,0,11,2
7858466,36,8,0,2,0,8,12,33
120605,22,7,0,0,0,7,10,35
6105859,44,18,0,0,0,10,14,22
4647997,42,18,1,0,0,5,12,5
5345253,61,7,0,0,0,3,13,44
229131,76,10,0,0,0,10,13,13
5262116,43,1,0,0,0,1,10,7
4347543,73,5,0,0,0,5,12,34
1415711,40,5,0,0,0,5,10,31
3364364,61,10,0,0,0,4,11,4
901466,45,15,0,0,1,8,13,15
5695731,32,10,0,0,0,9,11,1
5841051,40,5,0,0,0,5,13,0
291391,33,8,0,0,0,6,13,19
1845417,45,10,0,0,1,7,12,37
332177,70,20,0,0,0,7,13,50
6517120,34,12,0,0,0,4,14,29
915146,50,4,0,2,0,4,13,17
4693514,36,4,0,0,1,4,12,31
6130465,25,16,0,0,0,3,11,30
4141656,27,20,0,0,0,12,14,31
7002234,30,1,0,0,1,1,14,32
9984878,51,18,0,0,1,8,12,36
6580482,48,11,0,0,0,7,10,18
2462452,50,18,0,0,0,10,14,18
7582947,64,20,1,0,1,5,12,50
9364159,77,6,1,0,0,4,11,4
7283454,74,5,1,0,0,5,11,19
8908371,25,16,0,0,0,7,11,20
2946448,63,0,0,0,0,0,13,34
1950787,53,12,1,0,0,7,12,19
8803601,78,4,0,0,0,4,11,43
5024402,35,10,0,0,0,6,13,34
3169625,33,6,0,0,0,6,14,46
5965932,74,3,0,0,0,3,13,46
4483368,34,2,0,0,1,2,14,19
4247262,62,15,1,0,0,4,10,50
3114997,48,20,0,0,1,5,10,26
5151063,37,3,0,0,1,3,12,30
5762415,54,4,0,0,0,4,12,42
1621444,22,16,0,0,0,9,11,34
1850597,55,12,0,1,0,12,10,11
3346408,58,7,0,2,1,3,12,39
630763,36,17,1,0,0,13,13,7
4062748,40,12,0,0,1,8,11,5
2377730,64,9,0,0,0,6,13,8
6830934,56,2,0,0,0,2,14,16
1929764,45,5,0,0,0,3,12,2
480735,64,0,0,0,0,0,14,37
1966474,26,16,0,0,1,4,10,47
6036833,25,11,0,0,0,11,12,48
8146940,65,7,0,0,0,7,14,16
1871076,52,18,0,0,0,3,10,26
5846474,49,9,1,0,1,6,14,50
9910903,26,15,0,0,1,3,11,11
7286384,33,17,0,0,1,11,12,47
4061614,60,5,0,0,0,5,12,3
2929735,23,14,0,0,0,9,12,31
2407726,75,16,0,0,1,5,12,19
979926,61,14,0,0,1,7,11,0
8759249,50,12,0,0,1,7,12,27
7428357,38,13,0,0,1,9,12,17
3182325,75,15,0,0,0,7,13,35
1210918,64,8,0,0,1,5,12,44
208537,33,6,1,0,0,6,12,25
1562434,31,14,0,0,0,10,11,41
64822,33,9,0,0,1,9,11,17
8278244,76,9,0,1,1,9,13,1
8622588,45,18,0,2,0,3,12,37
8545933,49,12,0,0,1,4,14,40
9913743,23,9,1,0,0,9,14,22
4726819,67,5,0,0,0,5,13,11
3082162,34,18,0,1,0,3,10,14
296613,23,3,0,0,1,3,13,49
3746580,44,14,0,0,0,13,12,49
7231280,27,0,0,0,1,0,10,30
951721,31,4,0,0,1,4,10,43
5723028,56,4,1,0,0,4,14,37
2607103,33,8,0,0,0,4,13,46
4094255,51,8,0,0,0,3,12,16
1847709,44,3,0,0,1,3,12,39
9506126,30,12,0,2,0,12,13,27
531824,33,1,0,0,1,1,14,22
3370529,54,10,0,0,1,10,12,13
837440,26,7,1,0,0,3,10,38
5288986,47,3,0,0,0,3,12,36
2111682,31,19,0,1,0,9,14,41
2699320,27,1,0,0,0,1,10,0
2467224,35,3,0,0,0,3,11,1
2215191,76,10,0,0,0,10,11,14
3988962,39,5,0,0,1,5,14,37
1821438,26,0,0,0,1,0,12,18
215207,32,7,1,0,0,7,13,33
7863110,40,12,0,0,0,9,14,28
7613756,41,15,0,0,0,10,13,10
2357771,59,1,0,0,1,1,12,46
2116007,24,5,0,0,1,5,13,16
3520592,22,7,0,0,0,7,14,43
6681176,27,4,0,0,0,4,12,8
6550926,35,1,0,0,0,1,11,14
9417795,46,8,0,2,0,8,11,41
4371590,66,19,0,0,1,3,12,1
1053988,73,6,0,2,0,6,13,4
3212655,67,19,0,0,0,7,14,28
2180261,78,1,0,0,1,1,12,16
3799682,79,4,1,0,0,4,14,12
3239090,68,17,0,2,0,13,11,36
2477727,63,15,0,0,0,7,12,49
1815884,50,19,0,0,1,9,10,30
4542920,64,11,0,2,1,11,14,14
137594,52,10,0,0,1,7,10,19
333430,34,6,0,0,1,6,11,46
3181072,57,12,0,0,1,10,12,16
754129,51,1,0,0,1,1,11,46
5856675,79,16,0,0,0,10,10,50
9112109,35,9,1,0,0,6,14,16
4612685,25,19,0,0,1,8,11,43
4787204,77,12,0,0,1,4,14,34
5671193,30,20,0,0,0,11,14,24
4383720,48,7,0,0,1,7,12,40
9382598,23,5,0,0,0,4,12,49
762473,50,0,0,0,0,0,11,45
5210628,73,7,0,0,1,3,11,1
6608049,70,6,0,0,0,6,14,6
5465985,35,9,0,0,0,9,10,10
5431505,28,17,1,0,0,13,14,22
4576780,38,9,0,0,1,8,10,24
2755203,64,15,0,0,0,11,12,13
7627512,44,14,0,0,0,5,13,48
1209322,41,10,0,0,1,10,13,3
9623497,42,7,0,0,1,7,10,27
2005160,43,5,1,0,0,5,10,4
1487368,49,2,0,0,0,2,11,48
5896298,46,6,0,0,0,4,14,19
6135332,35,17,0,0,0,7,11,35
3593774,57,11,0,0,0,11,11,19
8652362,57,3,0,0,0,3,14,39
1669120,77,19,0,0,1,9,10,6
8727213,60,6,0,0,1,6,11,2
2775071,59,19,0,0,0,4,12,20
9350545,48,16,0,0,0,12,14,33
4027703,28,13,0,0,0,5,14,40
7622856,59,5,0,2,0,5,11,33
1005797,34,10,0,2,0,10,10,43
2026891,32,15,0,0,0,7,14,11
1528267,58,6,0,0,0,3,11,21
3330944,52,7,0,1,0,7,10,47
7269037,69,10,0,0,0,10,12,34
5633121,47,11,0,0,0,4,14,11
6906444,52,15,0,0,0,12,14,5
1711437,46,15,0,0,0,4,14,30
4368182,32,7,1,0,0,7,11,7
7269037,69,10,0,0,0,10,12,34
109949,25,1,0,0,0,1,12,48
1265890,57,0,0,0,0,0,14,40
3524413,77,5,0,0,0,5,11,26
2147176,45,5,0,2,0,5,14,33
5540740,76,19,0,1,0,7,12,44
4278091,62,7,0,0,0,7,12,7
1216848,60,9,0,0,0,9,12,42
1648740,77,14,0,0,0,6,13,35
8262466,46,4,0,0,0,4,13,48
7023655,23,0,0,0,0,0,13,35
5532605,23,19,0,2,0,6,14,43
8254699,41,15,0,0,0,5,13,14
1963558,36,15,0,0,1,7,13,31
1861491,71,1,0,0,1,1,11,36
9704228,45,14,0,0,0,3,14,6
3424035,24,2,0,0,0,2,14,43
1056300,24,19,0,0,1,13,13,35
3440491,67,3,0,0,0,3,12,42
3338595,23,15,0,0,0,4,10,30
2741396,28,7,0,0,1,7,12,7
3855594,39,10,0,0,1,10,13,11
2794573,52,17,0,0,1,14,13,35
1576494,36,5,0,0,1,5,14,41
554517,21,7,0,0,0,5,13,2
6426694,47,13,0,0,0,8,12,21
5978445,27,10,0,0,0,4,10,0
3929741,61,6,0,0,1,6,10,22
638027,40,6,0,0,1,6,12,34
6447929,53,14,0,0,1,8,12,32
3784689,39,7,1,0,0,7,11,9
488193,71,18,0,0,0,8,10,27
7470480,26,0,0,0,0,0,14,29
9974540,54,6,0,0,1,6,13,38
7551154,21,0,1,0,0,0,13,21
8306358,47,15,0,0,0,14,12,44
448452,22,7,0,0,0,6,13,9
2139874,55,2,0,0,1,2,14,4
1906089,27,14,0,0,0,5,13,42
6555850,24,6,1,0,1,6,10,42
3440491,67,3,0,0,0,3,12,42
7296341,60,13,0,0,0,4,13,9
6004435,47,10,0,0,1,9,14,31
1620737,54,18,0,0,1,10,11,29
6851394,48,16,0,0,0,10,14,22
1848729,41,20,1,0,0,11,13,41
8658313,44,2,0,0,0,2,11,45
245102,36,4,0,0,0,4,12,15
2747536,53,2,0,0,0,2,12,0
1923707,40,16,0,0,0,4,12,22
389819,29,3,1,0,0,3,14,8
1442794,35,20,1,0,0,10,10,31
9350682,42,12,0,0,0,7,10,29
7980044,54,6,0,0,1,6,14,13
826681,78,4,1,0,1,4,14,16
2050096,42,1,0,0,0,1,11,41
6346747,26,5,0,0,0,5,14,7
1040029,46,5,0,0,1,5,10,4
7239452,62,18,0,0,1,5,13,12
2507148,48,20,0,0,0,6,13,5
1180499,59,1,0,0,1,1,13,36
2024213,38,19,0,0,0,8,14,36
2541624,32,15,0,0,0,3,12,7
5860796,42,15,1,0,1,5,14,13
5802059,72,0,0,0,0,0,14,45
3218946,25,0,0,0,0,0,11,4
495619,26,1,0,0,0,1,14,11
3921757,77,11,0,0,0,3,14,27
9644063,24,19,0,0,0,9,14,11
738257,27,3,0,1,0,3,10,15
8613547,77,17,0,0,1,13,14,43
4205428,49,11,0,0,1,10,13,19
3450249,67,6,0,1,0,6,13,15
3369187,59,3,0,0,1,3,14,37
6814840,53,13,1,0,0,3,11,46
9761761,33,5,0,0,0,5,14,44
1336270,66,19,0,0,0,8,12,48
2062896,23,19,0,0,0,8,13,35
1556371,39,11,0,0,0,8,13,45
2442178,34,15,1,0,0,10,13,25
8261729,69,19,0,0,1,7,10,14
915146,50,4,0,2,0,4,13,17
1565345,37,5,0,0,0,4,14,6
9250034,44,3,0,0,0,3,12,42
5982800,39,12,0,0,0,12,10,16
2384652,36,9,0,0,0,9,12,14
2278568,25,4,0,0,0,4,12,11
321358,78,17,0,0,0,9,13,34
103317,66,0,0,0,0,0,13,28
2405953,29,6,0,0,0,6,13,19
9672890,40,13,0,0,1,7,13,48
6432481,72,3,0,0,1,3,13,5
8663784,42,9,0,0,0,9,10,38
9643150,24,13,0,0,0,6,14,36
7073640,79,6,0,2,1,6,10,20
248099,56,9,0,0,0,7,12,0
6748752,72,8,0,0,0,8,13,50
6626413,76,20,0,0,0,10,13,29
8267082,44,5,0,0,0,5,13,17
9804227,60,11,0,0,0,8,11,2
4790996,62,16,0,0,1,10,11,17
6402349,68,7,0,0,0,7,10,41
1362373,21,0,0,0,0,0,10,37
6738140,65,4,0,0,0,4,13,11
893850,73,2,0,0,1,2,13,33
1648740,77,14,0,0,0,6,13,35
4986118,72,19,0,0,1,10,13,2
8807021,26,19,0,2,0,3,13,43
1442794,35,20,1,0,0,10,10,31
1298318,30,1,0,0,1,1,12,7
4214101,60,16,0,1,0,13,10,7
340075,45,0,0,0,0,0,13,35
4415868,48,1,0,0,0,1,14,37
52436,37,19,1,0,1,10,14,9
4960308,76,7,0,0,0,6,14,19
5351781,55,18,0,1,0,13,12,44
9867986,60,19,0,2,0,13,13,1
6983206,79,10,0,0,1,3,14,27
7068566,49,9,0,0,0,9,11,49
4485772,52,20,0,0,0,6,10,31
2218088,35,9,0,0,0,5,11,33
1018217,61,8,0,0,0,4,14,50
972554,54,13,0,0,1,13,12,36
551210,32,5,0,0,1,3,10,36
2277963,33,10,1,0,1,10,11,8
4932490,25,8,0,0,1,8,10,37
3264559,29,14,1,0,0,4,10,43
232632,61,12,1,0,0,11,14,22
7638090,54,6,0,0,0,6,11,6
1589605,46,13,0,0,0,9,10,38
9397064,79,4,0,0,0,3,10,40
893850,73,2,0,0,1,2,13,33
3423124,69,10,0,0,1,10,10,25
2307412,57,7,0,0,0,5,14,39
3695868,63,19,0,0,0,14,10,35
3370529,54,10,0,0,1,10,12,13
9052853,52,15,0,0,1,12,11,39
2774757,36,11,0,0,0,10,11,12
7313501,77,5,0,0,0,5,10,39
8755619,42,20,0,0,0,9,12,10
6079204,64,8,0,0,0,5,10,23
2790404,42,8,0,0,0,8,12,47
5472585,63,17,1,0,0,6,11,17
1661569,32,12,0,0,0,5,13,44
5075609,73,9,0,0,0,4,14,11
5423896,34,12,0,0,0,5,12,29
5002101,37,6,0,0,1,6,14,47
1565345,37,5,0,0,0,4,14,6
9173731,47,3,0,0,0,3,12,44
4005758,79,11,0,0,1,7,12,30
2201763,70,15,0,0,0,12,14,34
2909502,27,18,0,0,0,4,11,14
4956449,21,9,0,0,0,9,12,35
495619,26,1,0,0,0,1,14,11
2537444,49,1,0,0,1,1,12,7
5984312,28,17,0,0,0,4,12,15
5724223,47,0,0,0,0,0,12,33
2758097,31,19,0,0,0,3,13,9
4269458,49,19,0,0,0,7,11,45
156398,69,10,0,0,1,7,14,41
3114789,71,6,0,0,0,6,11,11
7906211,49,5,0,0,1,5,11,6
8893424,73,12,0,0,1,11,12,34
7098273,67,10,0,0,0,3,12,18
8012134,48,0,0,0,0,0,10,41
3781553,56,16,0,0,0,11,14,32
9338129,26,7,0,0,0,4,14,26
1298318,30,1,0,0,1,1,12,7
14339,50,7,0,0,0,7,14,25
4017683,60,4,0,0,1,4,14,16
4544686,62,8,0,1,0,5,13,9
2835886,43,1,0,0,1,1,11,42
261248,74,18,0,0,0,8,12,27
1956633,23,13,0,0,0,13,12,45
8141027,60,10,0,0,0,9,13,50
2297128,30,6,0,0,1,6,13,42
684280,35,12,0,0,1,12,12,35
1977405,71,6,0,0,1,6,13,11
2889903,27,0,0,0,0,0,12,1
2361432,72,2,0,0,0,2,12,11
5510998,64,1,0,0,1,1,13,38
9739506,38,19,0,0,0,13,12,28
7750486,43,10,0,0,0,10,10,49
1591082,66,3,0,0,0,3,11,0
9912721,57,14,0,0,0,5,14,48
3315306,66,14,0,0,1,3,11,0
8790456,41,2,0,0,0,2,11,49
1131868,46,10,0,0,0,10,12,2
2549997,51,15,1,0,0,13,14,43
1788647,23,0,0,2,0,0,14,47
8273281,39,1,0,0,0,1,12,43
2385302,69,10,0,0,1,8,13,50
9910826,79,8,0,0,0,8,10,38
7128178,67,5,0,0,1,5,13,33
8964066,37,6,0,0,0,5,12,48
9162675,61,0,0,0,0,0,11,0
3666346,56,12,0,0,0,12,11,3
3607368,27,19,0,0,1,13,11,40
4436504,56,9,0,0,1,9,13,21
2092893,50,2,0,0,1,2,11,28
6754188,26,2,0,0,1,2,14,15
7968958,36,15,0,0,1,3,10,0
1442794,35,20,1,0,0,10,10,31
4064679,43,4,0,0,0,4,13,34
7444228,43,16,0,0,0,3,13,27
7033503,79,9,0,2,1,9,14,7
4436504,56,9,0,0,1,9,13,21
7091843,60,20,0,0,0,3,13,47
2503612,25,18,0,0,0,6,11,31
9037515,67,9,0,2,0,9,14,20
1145737,54,7,0,0,0,7,13,27
1727393,44,8,0,0,0,8,12,23
5296773,34,3,0,0,0,3,13,21
3796471,29,1,0,0,0,1,10,13
5126465,34,8,0,0,0,8,14,26
7304613,50,15,0,0,0,3,13,38
1754869,37,1,0,2,1,1,10,18
882271,77,8,0,0,0,8,13,28
30515,73,12,0,0,0,3,11,14
3049346,26,5,1,0,0,3,12,22
3114473,49,16,1,0,1,10,11,24
2699320,27,1,0,0,0,1,10,0
7518173,79,17,1,0,0,14,14,0
1072440,29,15,0,0,0,6,12,22
6329731,45,9,0,1,0,9,13,49
7756519,56,4,0,0,0,4,14,33
2211161,46,6,1,0,1,6,11,3
7625050,52,8,0,0,0,8,10,48
9380612,21,12,0,2,1,4,13,25
2450407,35,10,0,0,0,4,11,44
7359576,75,17,0,2,0,14,14,30
5617309,75,16,1,0,1,6,12,2
2045156,35,9,0,0,1,9,13,32
8327059,54,20,0,0,1,9,13,37
1074325,48,7,0,0,0,7,11,30
3290138,36,13,0,0,0,8,12,34
3475913,37,17,0,0,0,4,14,15
4510338,53,17,0,0,0,5,10,47
3267819,60,4,0,2,1,4,12,18
